# field rbandarea 4bandarea 9bandarea NIRonly AWonly uonly gonly ronly ionly 9noAWr
KIDS_223p0_m1p5 2838.51980058 2494.11442501 2493.98128586 3559.07884543 2889.38129688 3480.05923289 3160.15121937 2918.84841548 3104.42055235 2648.06860868
KIDS_223p6_2p5 2838.74752119 2510.84146514 2510.64245607 3566.95649537 2730.30832884 3444.63064535 3134.47784147 2770.29609907 3007.77339766 2720.34476012
KIDS_223p6_m2p5 3052.96625227 2778.77714948 2778.50070701 3566.89841078 2960.93497825 3494.536977 3320.9982227 2992.46002919 3161.6376049 2936.84681619
KIDS_224p0_0p5 2977.43059592 2515.16795325 2514.90295979 3579.96773705 2659.46454909 3483.35990331 3240.23064042 2697.72507226 3026.04728675 2806.72508753
KIDS_224p0_1p5 3191.04373849 2671.39777836 2671.22164185 3559.1817465 2792.95772843 3513.12963171 3287.99072978 2822.49394811 3089.27598031 2929.03322976
KIDS_224p0_m0p5 3131.59106512 2758.12689319 2757.89573787 3580.01061992 2901.0465941 3486.18228539 3331.1762948 2949.86136536 3218.01716309 2981.48953362
KIDS_224p0_m1p5 2981.60093239 2593.15846606 2592.89175524 3559.07884543 2773.71962998 3446.98402549 3273.96407628 2804.50059768 3058.37946676 2807.0681759
KIDS_224p6_2p5 3153.75741074 2898.66398084 2898.47348219 3566.95397659 3055.32068827 3549.70150368 3405.92859784 3076.06504262 3247.34543075 3057.37243815
KIDS_224p6_m2p5 3141.15272305 2781.35032499 2781.06396005 3566.89581567 2934.31556946 3547.96087403 3275.6858278 2957.82321633 3292.32837431 3018.6843457
KIDS_225p0_0p5 3119.80353074 2862.45135304 2862.1891455 3579.96773705 3010.61631161 3509.36911855 3315.646642 3044.83225922 3192.96700514 2991.31744441
KIDS_225p0_1p5 2917.90615004 2696.95316795 2696.74507601 3559.134742 2949.14894496 3485.09040696 3333.12329905 2970.02127369 3176.51820116 2783.1052659
KIDS_225p0_m0p5 2831.1964349 2480.76482721 2480.53636878 3580.01061992 2671.10046054 3471.76905003 3139.35386887 2748.82821879 3005.00275234 2671.96792584
KIDS_225p0_m1p5 3047.82907317 2727.63699724 2727.37568017 3559.0788836 2884.05729554 3503.52286471 3257.14717422 2907.47944382 3122.33410325 2926.86151981
KIDS_225p6_2p5 2800.69190968 2555.33691027 875.651996958 1296.96979659 2797.67885086 3432.57694716 3078.25027512 2956.27827553 3119.35707062 918.704995277
KIDS_226p0_0p5 2956.70438187 2545.71640448 2545.4447197 3579.96773705 2707.91772276 3502.21968863 3220.80681374 2743.12089221 3050.27586444 2777.04316024
KIDS_226p0_1p5 3093.76160952 2737.18958502 2737.04738844 3559.134742 2954.13455201 3495.48884688 3328.34611468 2979.68875855 3150.73572701 2896.45892885
KIDS_226p0_m0p5 3026.050149 2604.85442116 2604.6374626 3580.01061992 2762.10277475 3529.74559109 3280.73192374 2793.63595448 3053.69958617 2845.56307283
KIDS_226p0_m1p5 3279.20470345 2840.47947505 2840.26236385 3559.0788836 2932.95331654 3500.30145954 3363.37377096 2964.71917811 3191.21121192 3062.30137265
KIDS_226p6_2p5 2826.28424138 2560.8976006 171.33999926 234.336901446 2871.50275448 3453.94358011 3290.03845979 2916.73682549 3122.20151111 178.403727056
KIDS_227p0_0p5 3093.76735947 2771.67472406 2771.39765826 3579.96773705 2940.5863395 3520.73128441 3307.67036528 2971.23537655 3186.04684781 2959.37900824
KIDS_227p0_1p5 3074.93871543 2753.82970179 2753.62734707 3559.134742 2962.66998518 3483.23867112 3297.03831488 2995.55459216 3254.98374571 2973.90586856
KIDS_227p0_m0p5 3204.46222111 2708.70991724 2708.50989049 3580.01061992 2852.6628777 3524.45033946 3331.92628064 2890.16084658 3165.9297969 2958.83659278
KIDS_227p0_m1p5 3083.0642235 2764.02985774 2763.76911312 3559.0788836 2898.97114479 3504.58170641 3203.38013794 2931.47345694 3080.59225715 2882.90843926
KIDS_227p6_2p5 3067.30054041 2777.02972675 203.415785268 233.843945662 2963.0088883 3484.98903243 3266.94966823 3005.37303844 3212.83687214 212.966083247
KIDS_228p0_0p5 3203.24455633 2749.86005357 2749.55979718 3579.96773705 2865.64003952 3557.1010561 3372.40151113 2908.7534504 3225.04260034 3018.5241233
KIDS_228p0_1p5 3148.96717451 2730.30681503 2730.1143955 3559.134742 2876.45414174 3549.81835981 3253.38410412 2896.88980561 3129.41548795 2920.84804696
KIDS_228p0_m0p5 3270.79272867 2807.94898564 2807.65379226 3580.01061992 2910.14480922 3563.56798568 3406.22320606 2943.1962663 3278.00852463 3126.28347402
KIDS_228p0_m1p5 2973.04422953 2547.12251979 2546.93719864 3559.0788836 2712.25233966 3491.67791996 3152.73164393 2758.77862116 2964.83126382 2742.97987869
KIDS_228p6_2p5 2784.71444831 2433.61756467 104.393408276 230.969750497 2661.29790293 3503.72187378 3136.4702728 2714.68214825 2959.07553341 119.862241448
KIDS_229p0_0p5 2917.11515134 2525.43628164 2525.18104526 3579.96773705 2713.81426315 3386.84335626 3113.76997126 2811.33599425 3059.69138225 2712.68651119
KIDS_229p0_1p5 3044.88388149 2754.63801393 2754.42246742 3559.134742 2953.68856257 3503.01366407 3318.90610874 2979.36083374 3114.27268414 2879.79587591
KIDS_229p0_m0p5 3065.15294968 2793.55133365 2793.34411947 3580.01061992 2947.86015645 3515.34936386 3239.94848617 2987.83006624 3138.52634786 2925.25195576
KIDS_229p0_m1p5 3037.08287624 2626.1659717 2625.97921306 3559.0788836 2812.37941796 3483.0471039 3306.15792692 2869.21833547 3098.36710977 2848.86856455
KIDS_22p1_m31p2 3203.56830862 2829.46848819 2829.2306543 3549.6769265 2961.91541974 3393.74646731 3387.86297878 3051.06490409 3310.67284013 3034.01579087
KIDS_22p6_m28p2 3131.22135147 2786.44552442 2786.18712048 3541.24274066 2917.21690751 3468.88109063 3252.03482673 2942.72000062 3199.30669817 3012.87205723
KIDS_22p6_m33p1 2984.04557379 2759.10711842 2758.84328257 3542.08765143 3054.48095499 3468.09509132 3333.23782721 3074.49575361 3223.64843014 2894.01639915
KIDS_22p8_m29p2 3088.3258405 2786.90013877 2786.63313537 3541.25212884 2915.28839976 3497.43814092 3153.80578913 3103.76823921 3236.48222504 2907.03157166
KIDS_22p8_m34p1 3099.92913503 2893.66906193 2893.3976443 3536.68794676 3053.40490163 3487.25597262 3370.51846863 3084.75146265 3220.78777024 2999.99199565
KIDS_230p0_0p5 2928.88079269 2467.10590287 2466.79002496 3579.96773705 2686.60372976 3450.96014876 3185.57204505 2726.73552841 3060.31204527 2750.1504511
KIDS_230p0_1p5 3112.56844958 2745.06995728 2744.91081617 3559.134742 2924.84556714 3498.97425327 3260.90345124 2969.63568409 3158.47353377 2924.40148586
KIDS_230p0_m0p5 2800.8279238 2506.44137267 2506.15093698 3580.01061992 2716.74041133 3391.11233223 3087.27391909 2760.71618634 2966.3688391 2696.06232125
KIDS_230p0_m1p5 3105.00003714 2839.67793055 2839.41821634 3559.0788836 3009.9939694 3518.89714187 3358.59953789 3043.85053289 3247.65185688 3001.91318876
KIDS_230p6_2p5 2898.62132695 2458.96523124 157.210788156 234.19385255 2656.45888124 3428.8580702 3219.22582131 2707.71919709 3052.74629153 172.154430248
KIDS_231p0_0p5 3237.78041445 2813.46054704 2813.18054266 3579.96773705 2942.54423302 3534.17486578 3361.42787345 2973.69313342 3284.07783044 3103.95732581
KIDS_231p0_1p5 3202.44873633 2779.82084034 2779.6295021 3559.134742 2909.14463729 3519.48925871 3260.85039149 2937.38864648 3209.74360672 3029.78374428
KIDS_231p0_m0p5 3224.12779978 2830.37920527 2830.14974187 3580.01061992 3003.98839636 3531.77656739 3392.78989062 3039.32390354 3276.93370522 3056.11316262
KIDS_231p0_m1p5 2988.72149811 2537.65857272 2537.39083149 3559.0788836 2741.61933039 3496.19438515 3294.76949196 2777.99009432 3092.1832122 2809.94029752
KIDS_231p6_2p5 2967.94905555 2704.23624587 169.454170838 230.893932674 2854.95237242 3501.84707456 3297.10357418 2903.36061513 3160.6098536 197.734969482
KIDS_232p0_0p5 3073.68281099 2692.83356327 2692.51919917 3579.96773705 2837.83830521 3493.62493693 3291.78729456 2869.19878313 3104.59943662 2908.40741073
KIDS_232p0_1p5 2879.4281213 2426.94857295 2426.79076757 3559.134742 2580.92087148 3385.67952723 3090.70648199 2696.06010778 2958.01894335 2645.24216856
KIDS_232p0_m0p5 3063.54585353 2538.87066564 2538.60503612 3580.01061992 2716.2644764 3536.10403503 3371.54765742 2744.01851926 3136.30258311 2884.04439633
KIDS_232p0_m1p5 3140.14163641 2854.73234808 2854.46858856 3559.0788836 3011.29706916 3533.01322478 3359.18523058 3036.0484718 3220.63250908 3024.82458442
KIDS_232p6_2p5 3030.3214911 2786.06843251 128.211221281 232.611804265 2949.07457734 3526.34399137 3468.91443266 2988.75902539 3092.65282474 167.95634903
KIDS_233p0_0p5 2964.49638057 2578.51962179 2578.20588102 3579.96773705 2750.26651852 3475.08488402 3278.30744531 2781.64798627 3049.74830723 2809.64649074
KIDS_233p0_1p5 3210.33032982 2792.05220157 2791.91448282 3559.134742 2901.29896822 3538.20950616 3333.07240188 2931.29809642 3195.3234638 3034.00650446
KIDS_233p0_m0p5 3078.49284127 2650.0433195 2649.77620161 3580.01061992 2789.8719303 3559.70932915 3223.78071698 2816.58090843 3011.96183627 2830.31861462
KIDS_233p0_m1p5 2955.70021551 2456.36253003 2456.10384623 3559.0788836 2678.13433189 3477.91657795 3211.08704512 2708.23814211 3020.59980159 2740.75744966
KIDS_233p6_2p5 3028.91304782 2817.9031153 163.956195584 234.333555794 2980.19616551 3519.03211286 3466.84234172 3008.86353329 3130.2070591 167.922765297
KIDS_234p0_0p5 3133.06852043 2538.5168661 2538.27681873 3579.96773705 2666.86655668 3474.51521993 3278.18941883 2725.59814657 3107.37501773 2893.46546054
KIDS_234p0_1p5 2966.43488711 2568.18527084 2568.07312152 3559.134742 2734.513483 3414.40548845 3150.12530448 2791.28609808 2960.7061509 2716.87456817
KIDS_234p0_m0p5 3034.99363725 2573.09904178 2572.82907436 3580.01061992 2732.78147825 3369.97170254 3230.22401074 2826.49193897 3042.92233701 2793.5290717
KIDS_234p0_m1p5 3132.62857352 2805.61453451 2805.40555209 3559.0788836 2964.86213796 3549.77839008 3411.82088938 2989.75189541 3232.44855147 3028.95529463
KIDS_234p7_2p5 3044.93231076 2673.22304157 203.312731546 231.531794637 2825.06132279 3476.08425452 3282.88118094 2877.94891048 3075.83251343 206.161293671
KIDS_235p0_0p5 3180.84040226 2706.75040814 2706.4481927 3579.96773705 2821.36005185 3526.11658878 3343.57063891 2865.62624983 3192.24982705 2967.61222596
KIDS_235p0_1p5 3203.02680907 2809.35877736 2809.16701933 3559.134742 2917.5871809 3519.45497532 3387.43976012 2942.73864977 3188.21000918 3039.40638722
KIDS_235p0_m0p5 3008.1649153 2445.87678513 2445.64603689 3580.01061992 2593.10447766 3503.16588489 3280.03525208 2630.89501938 2951.37549563 2754.65017531
KIDS_235p0_m1p5 3022.551907 2737.89425826 2737.6607241 3559.0788836 2927.66478166 3485.08736662 3301.7405719 2959.21475325 3098.45791307 2859.30976012
KIDS_235p7_2p5 3076.05027341 2739.8087219 199.297999705 231.857060731 2869.35287395 3480.61127824 3308.11260199 2903.93094071 3113.68513417 206.929089065
KIDS_236p0_0p5 3001.91655985 2495.53251089 2171.47733877 3117.73483635 2626.14167438 3520.04448434 3102.54656728 2686.55364675 2972.13988573 2387.48299163
KIDS_236p0_1p5 3200.54891469 2882.15089708 2881.94401365 3559.134742 3015.79690786 3513.37233779 3411.81651332 3077.99818086 3180.80407077 3013.94973889
KIDS_236p0_m0p5 3220.52305664 2817.12719112 2816.85242783 3580.01061992 2922.21659683 3563.88074692 3380.13762598 2950.87941045 3164.99764475 3018.20087986
KIDS_236p0_m1p5 3100.16316531 2688.44554314 2688.26332594 3559.0788836 2833.24106096 3479.55985294 3259.33598135 2891.01509464 3156.06448604 2953.29034091
KIDS_236p7_2p5 3123.24396801 2669.57621699 182.828282218 235.111820662 2840.35833191 3522.59851457 3349.08017765 2873.15453989 3118.4529558 189.57786217
KIDS_237p0_0p5 3019.12578098 2644.44782421 437.848807431 546.895814479 2796.60058403 3529.71578552 3201.22572869 2833.28829444 3083.2991061 475.056429668
KIDS_237p0_1p5 3019.70370107 2554.35526027 2020.69011392 2863.54845984 2712.74141551 3474.32801606 3238.67778708 2791.12116887 2986.50616747 2204.69442472
KIDS_237p0_m0p5 3094.66030515 2551.50409032 893.132622997 1235.48117296 2685.65082948 3434.92286001 3245.06524788 2731.78850647 3021.30610313 975.983032832
KIDS_237p0_m1p5 2840.73327395 2361.99620698 1001.81261326 1455.40766314 2555.36761903 3430.59965394 3306.14109689 2606.39624529 2906.86112149 1065.51567706
KIDS_237p7_2p5 2837.51049489 2464.64558906 7.59477058666 33.167600827 2796.63812403 3455.22125036 3275.23818462 2852.41391283 3043.02355889 7.69195987696
KIDS_238p0_0p5 2860.62953725 2346.53925533 0.0 0.0 2511.46553742 3529.36629843 3136.18295378 2570.31954257 2941.43041068 0.0
KIDS_238p0_1p5 3171.46477787 2601.55184257 0.0 0.0 2711.95037864 3545.42035361 3304.152431 2745.39284452 3201.34037135 0.0
KIDS_238p0_m0p5 2903.95167612 2427.68956497 0.0 0.0 2610.41600197 3557.47075703 3194.54965132 2647.4832849 2961.20567078 0.0
KIDS_238p0_m1p5 3059.12675572 2680.30063537 0.0 0.0 2840.61648142 3445.85299149 3239.92305667 2883.65839965 3112.76688619 0.0
KIDS_23p0_m30p2 3029.5112708 2853.1448806 2852.91729992 3540.1982611 3043.26557803 3437.71557646 3191.54824504 3127.22219027 3153.74203092 2889.87654246
KIDS_23p9_m29p2 2985.1979411 2767.73928291 2767.49745458 3541.25261224 2995.89104011 3399.45173307 3254.93913277 3026.33482203 3193.95806876 2908.25241671
KIDS_24p0_m34p1 3186.92553313 3003.49173874 3003.2617156 3536.68968955 3175.31100587 3523.66109628 3396.94643741 3218.31114797 3279.20675155 3080.56831602
KIDS_24p2_m30p2 2966.1482932 2717.75621751 2717.48178498 3540.20132688 2908.73424152 3432.32620133 3221.55648155 2937.82658346 3155.88978702 2902.39400149
KIDS_24p5_m31p2 3252.49790063 2947.95490329 2947.74087059 3549.68102269 3079.3833445 3538.24083826 3431.74675471 3093.89151751 3351.82592776 3158.95192388
KIDS_24p7_m32p1 2904.16757882 2740.91454267 2740.69024403 3546.52738288 2965.6267658 3422.53112373 3198.57117624 2992.22033801 3132.67991592 2827.76036097
KIDS_25p1_m29p2 3161.47431672 2957.6203146 2957.37708696 3541.25370626 3219.07340968 3506.00783204 3430.38619369 3241.65480699 3374.73007239 3073.39060707
KIDS_25p2_m34p1 3116.48890526 2982.03872944 2981.80523344 3536.69281895 3190.57577969 3511.65721396 3406.28527236 3207.54988924 3265.85181088 3034.81400244
KIDS_25p3_m30p2 3296.27343262 3122.57210252 3122.26595626 3540.19817205 3268.36508268 3530.6647041 3447.78079958 3279.88562637 3410.77883955 3237.3855766
KIDS_26p2_m29p2 3017.78004006 2769.66240963 2769.43935767 3541.25162 2970.53151747 3528.62077771 3354.07835317 2995.92229588 3196.36831228 2930.04008028
KIDS_26p5_m30p2 3168.98335973 2943.67249383 2943.43833633 3540.20165763 3081.10509603 3498.83502071 3305.02903006 3101.88924202 3272.04594895 3082.75050817
KIDS_27p3_m29p2 3070.69803121 2888.31479707 2888.03577221 3541.25416422 3030.2853377 3496.51222212 3249.9080223 3086.0413579 3177.28550043 2966.61172328
KIDS_27p6_m30p2 3183.8593764 3041.15888568 3040.93398915 3540.19888443 3183.91900025 3511.85315723 3361.97251511 3190.6532131 3250.66885924 3083.36166852
KIDS_28p8_m30p2 3099.47604721 2928.2960032 2928.05855094 3540.20099613 3082.76999692 3523.20449743 3328.73260748 3101.61120941 3219.02819885 3029.90344994
KIDS_28p8_m34p1 3057.90523645 2748.32012488 2748.10723709 3536.68794676 2903.53834177 3459.906283 3224.14722492 2920.40798556 3144.55854618 2927.57589925
KIDS_29p1_m31p2 3133.66416103 2972.22478643 2971.92907147 3549.69202646 3139.36954128 3430.7907632 3295.83643701 3160.18007085 3275.45585555 3076.45166264
KIDS_29p4_m32p1 2880.21464217 2727.08725442 2705.32720837 3523.40044071 2942.16300676 3411.90665511 3151.13846467 2976.54604617 3102.83964897 2783.25730862
KIDS_29p6_m29p2 3079.85514508 2863.58860767 2863.31635045 3541.25223061 3016.1545619 3409.94526329 3268.32760628 3029.29736531 3210.28997845 3016.76604028
KIDS_29p7_m33p1 2833.13070532 2570.37601158 2570.14536511 3542.09001756 2801.37990554 3365.9869162 3099.03922969 2843.13814915 3018.5050798 2718.44815692
KIDS_29p9_m30p2 2979.94437656 2654.54524447 2654.37115606 3540.19829926 2881.62566784 3390.03124131 3223.34510797 2955.22721915 3208.24778213 2862.79529373
KIDS_2p3_m29p2 3178.85130386 2882.7765595 2882.53913268 3541.25263768 3028.64545924 3527.04525535 3334.70263774 3044.00116357 3296.10538674 3103.28664338
KIDS_2p3_m30p2 3053.38434431 2835.29637275 2835.02805907 3540.19787946 2991.09698755 3469.48965587 3240.87060136 3020.63739247 3190.15707703 2966.74604549
KIDS_2p3_m31p2 3064.93979474 2868.28222706 2867.97824338 3549.69240809 3020.1514333 3470.00376686 3417.38918694 3042.43812063 3210.37981494 3016.54628308
KIDS_2p4_m32p1 2986.66784007 2806.73249121 2806.53513589 3546.5510187 3002.03882245 3500.61048077 3367.92141559 3012.4880196 3174.88033264 2944.79090849
KIDS_2p4_m33p1 2861.7002223 2638.15494488 2637.93899129 3542.09121334 2822.43592712 3416.8440746 3155.28520348 2888.9228153 3080.5618537 2781.26776498
KIDS_2p4_m34p1 3109.62098081 2867.46339456 2867.2227493 3536.6639293 3045.26660884 3426.14899506 3365.26646878 3074.96495908 3293.7952711 3038.88945214
KIDS_2p4_m35p1 2891.96111281 2724.19168778 2723.98158591 3541.99323534 2969.87406499 3320.25396136 3181.58461272 3027.39332026 3069.05911956 2775.16510442
KIDS_30p0_m34p1 3010.52644968 2780.39200551 2780.16544252 3536.6639293 2965.29218785 3491.22413248 3268.8182341 2988.04201267 3144.25318863 2914.73162216
KIDS_30p3_m31p2 3184.82911943 3022.46835474 3022.19272642 3549.69117414 3192.35980106 3540.75128597 3402.26452343 3208.35021252 3304.64950842 3107.97495806
KIDS_30p5_m28p2 3189.76306605 2988.75191429 2988.47846128 3541.23054111 3159.06450572 3472.34094031 3355.77356846 3177.67167521 3296.38546745 3081.82542896
KIDS_30p6_m32p1 2986.01504352 2849.67978982 2849.40165544 3546.54852536 3042.69487082 3390.6094667 3291.00791024 3062.60742987 3190.6967829 2912.80942408
KIDS_30p9_m33p1 3054.80675537 2901.10782081 2900.86011533 3542.09042463 3101.89293114 3521.8898469 3270.4976625 3118.1375104 3207.4500794 2975.93835868
KIDS_31p2_m34p1 3266.90972394 3080.58804646 3080.3480627 3536.6639293 3185.83179742 3497.09225391 3374.00868361 3200.10802641 3325.82071967 3189.49747469
KIDS_31p5_m31p2 3153.97940685 2996.39788735 2996.13139279 3549.69366748 3138.11412025 3510.5098206 3348.03499843 3151.39870045 3248.37806696 3075.39411849
KIDS_31p6_m28p2 2870.73866093 2565.00766445 2564.84213735 3541.33882321 2758.30026921 3381.55722568 3139.01611064 2891.51060737 3030.98730134 2681.59900288
KIDS_31p8_m32p1 2905.91489978 2618.84824147 2618.61562323 3546.54951761 2840.50234761 3428.9000117 3223.81265969 2873.51640463 3081.44588188 2802.74425745
KIDS_31p9_m29p2 2921.62773659 2721.84758133 2721.61807976 3541.25188714 2955.92536646 3430.65864174 3231.46925488 2974.48126987 3139.86268788 2833.08587612
KIDS_329p4_m32p1 2913.65577233 2400.42826162 0.0 0.0 2616.20691897 3187.38218286 3193.28475306 2894.47240011 3124.24069253 0.0
KIDS_329p5_m28p2 3001.20417762 2779.60735465 261.742004231 377.171510843 3032.2779853 3446.80154115 3293.86376156 3057.58475349 3203.88624735 267.366490937
KIDS_329p6_m35p1 2960.60205404 2671.31173276 449.495697205 574.101679218 2857.73755797 3387.16307595 3226.88197126 2881.93155968 3092.33092974 467.729883713
KIDS_329p7_m27p2 3028.71887278 2738.55326271 489.06575702 695.402538422 2960.45897971 3474.03488349 3257.62547528 2989.49565406 3187.4129934 512.024856849
KIDS_329p7_m31p2 3024.58124228 2638.92347809 631.85278946 775.494515205 2819.86278977 3506.68271243 3298.15599172 2876.754678 3176.35511652 652.661118282
KIDS_32p1_m33p1 3211.1014327 3065.05275821 3064.78242187 3542.090043 3216.04760431 3504.75943306 3374.53416727 3244.20650926 3316.52888923 3129.09162118
KIDS_32p2_m30p2 3010.81552421 2785.52105582 2785.31316742 3540.19865545 3015.86907472 3456.56812346 3342.27854291 3032.67048246 3183.95931345 2920.08740083
KIDS_32p4_m34p1 3218.60574346 3057.96969432 3057.71561557 3536.6639293 3190.58641454 3524.89075706 3374.25406112 3210.08440529 3329.06055773 3159.97849212
KIDS_32p6_m31p2 3054.02444519 2778.0015306 2777.77386087 3549.69182292 2941.23558686 3468.921989 3208.59574269 3011.39503444 3147.1135305 2894.41310701
KIDS_32p7_m28p2 3124.72867436 2920.69407063 2920.43003124 3541.22624138 3070.36015849 3429.74323057 3278.87849599 3088.36023839 3217.41672663 3038.69175335
KIDS_32p9_m32p1 3162.7903284 3053.48138095 3053.23877664 3546.55040809 3212.8904153 3423.19059886 3333.851659 3247.75903225 3316.6595096 3119.54624627
KIDS_330p0_m34p1 3163.72295123 2799.37648316 1273.89565975 1752.58993289 2959.55899925 3500.56805587 3315.66104229 2996.3380218 3182.44690053 1341.86813203
KIDS_330p1_m30p2 3210.63971996 2906.72894914 1470.25351805 1759.80488926 3075.36008952 3479.22028832 3340.88120517 3123.57886399 3293.28818216 1586.22921829
KIDS_330p3_m33p1 3097.25317294 2661.11538042 1890.00854188 2639.7047197 2902.34708603 3343.0048166 3371.16230951 3114.69648796 3284.21574 1992.1769133
KIDS_330p4_m29p2 3026.91719451 2709.14553898 2271.49384517 2976.29157306 2872.6408487 3452.96458883 3334.39920107 2911.41230259 3154.68313873 2463.22153698
KIDS_330p6_m32p1 2901.95956281 2456.49220904 2442.77933446 3529.46049826 2730.81999738 3432.04913553 3231.40751932 2761.26533128 3085.61470454 2716.43631317
KIDS_330p8_m27p2 2848.84248627 2574.36007282 2000.56718586 2562.78392515 2805.05236316 3359.08388148 3177.48001895 2886.6671969 3012.82734252 2058.41830948
KIDS_330p8_m35p1 2993.99162554 2689.97715222 2689.79281059 3541.99214133 2842.14956615 3468.33798822 3190.37371756 2879.88706084 3113.59370754 2898.44732759
KIDS_330p9_m31p2 2976.05917107 2592.57161575 2592.34192337 3549.69215367 2753.22684833 3457.17315224 3197.58736365 2781.63129617 3081.26038264 2863.54333323
KIDS_331p2_m30p2 2856.87411254 2588.99393041 2588.80564524 3540.20113607 2776.55645052 3336.81658113 3167.84209795 2846.32893461 2942.66153439 2706.04904239
KIDS_331p2_m34p1 2962.08798161 2711.21415705 2710.95339971 3536.6639293 2947.61808643 3491.42496066 3276.77924548 2972.86795309 3145.19780747 2873.07629234
KIDS_331p5_m29p2 2880.62662808 2535.93790248 2535.74034362 3541.25239598 2721.90814654 3419.86771738 3323.73238387 2775.39851137 2959.35435473 2721.10513911
KIDS_331p5_m33p1 2917.85208532 2297.10550024 2296.99047595 3542.0907045 2463.40023043 3268.78419241 3184.58509035 2714.12967038 3045.02207092 2557.78918434
KIDS_331p8_m28p2 2967.56314791 2650.43289082 2650.2287297 3541.23428112 2846.9783219 3428.64621281 3195.38248976 2875.91147185 3102.68195807 2825.78196102
KIDS_331p8_m32p1 2945.94107505 2491.23634991 2491.06116749 3546.54951761 2685.97631183 3335.70446341 3304.2216084 2861.13003665 3063.01879244 2658.16558369
KIDS_332p0_m27p2 3128.13749967 2829.00407858 2026.06393113 2561.99407135 2978.88175669 3528.6442736 3319.34167959 2996.24543755 3301.62154047 2223.73799193
KIDS_332p0_m31p2 3007.58193221 2627.84188906 2627.63664665 3549.69264979 2824.9650367 3411.56093347 3261.14389297 2921.96062263 3085.81057149 2772.05658638
KIDS_332p0_m35p1 2989.95908415 2234.97882383 2234.8183979 3541.99304453 2418.55244868 3525.87591808 3269.38470519 2961.91211225 2614.47748389 2358.79342551
KIDS_332p4_m30p2 2939.80406749 2624.90641631 2624.65838008 3540.19892259 2802.10338058 3378.90762173 3262.87456199 2820.51393258 3084.77894025 2851.99490486
KIDS_332p4_m34p1 2747.68189401 2305.28731195 2305.13341194 3536.6639293 2562.51366514 3304.85908873 2913.30874042 2743.78583742 2957.94598778 2485.42689824
KIDS_332p7_m29p2 3115.12347206 2753.24316951 2740.88897323 3527.5819972 2898.22327066 3482.74230608 3406.944633 2919.50346366 3155.63539024 2958.35235095
KIDS_332p7_m33p1 3144.49827356 2635.55660701 2635.34389731 3542.09145504 2760.61622385 3213.17357452 3197.78105529 3024.88600194 3224.0293511 2792.03843732
KIDS_332p9_m28p2 3076.61295361 2563.10704137 2222.19852121 3069.2379911 2782.86172022 3295.83400728 3290.81153444 3007.81982971 3201.51618983 2381.82464132
KIDS_332p9_m32p1 2956.31332219 2598.82584835 2598.60556959 3546.55040809 2780.41621379 3360.29204358 3189.77524016 2864.83212174 3094.53309404 2819.82269283
KIDS_333p2_m31p2 3171.58621359 2767.55417802 2767.30952561 3549.69136496 2894.15626777 3490.15389266 3329.78122141 2996.97557846 3142.16425494 2979.90319832
KIDS_333p2_m35p1 3095.44529949 2923.74828224 2923.474931 3541.99396045 3074.21478243 3496.49609175 3269.82912993 3112.48256936 3186.09825382 2995.10715251
KIDS_333p5_m30p2 3105.38911232 2708.94441821 2708.69308721 3540.20173396 2862.04958218 3488.57929895 3255.23017907 2896.47985508 3141.70961514 2894.30472314
KIDS_333p6_m34p1 3189.49059257 2865.60099843 2863.16755161 3534.45330547 3000.43288392 3519.87917349 3336.74145024 3029.29719994 3235.31918472 3017.98766132
KIDS_333p8_m29p2 2873.84120004 2608.04783989 2044.88200393 2708.87087746 2814.48350249 3454.91928935 3110.4871104 2845.39006572 2976.60535199 2119.58082741
KIDS_333p9_m33p1 2995.29183761 2634.15315041 2610.61900546 3517.40308551 2779.23876045 3454.83007619 3105.24882391 2806.34484079 3071.51487921 2835.38718876
KIDS_334p0_m28p2 3171.39446828 2795.68222156 1316.84865741 1706.98814544 2902.43886884 3456.54546717 3305.41099415 2973.36192657 3251.60878399 1394.59816876
KIDS_334p1_m32p1 2884.40940318 2605.9109985 2605.6610541 3546.54843632 2796.22238539 3429.19507788 3115.43784889 2826.73740553 3020.67123063 2767.88055085
KIDS_334p2_m27p2 3101.76144574 2833.29544371 2035.82458541 2564.40665555 3041.5192366 3507.17921741 3303.61460786 3081.22455999 3239.96492185 2132.29828775
KIDS_334p4_m31p2 2945.79557097 2638.0378216 2637.8012471 3549.69239537 2789.4621197 3488.16189384 3217.20171441 2818.13844314 3066.51851009 2837.00787106
KIDS_334p5_m35p1 2837.36864178 2550.03219414 2549.79609031 3541.99341344 2782.34575195 3399.81822829 3204.81585528 2820.95027942 2992.43677499 2680.84495901
KIDS_334p7_m30p2 3068.37681003 2733.96672964 2733.70266481 3540.19805756 2857.12847116 3461.83975199 3220.39685049 2893.5720889 3088.66343336 2917.08820803
KIDS_334p8_m34p1 2981.86320354 2729.59864349 2729.35481795 3536.6639293 2898.80106353 3413.89104671 3208.94776128 2944.20994806 3128.94053254 2884.35967636
KIDS_334p9_m29p2 3091.04853996 2600.93144669 2366.9024343 3197.7731046 2702.39519576 3370.66898482 3194.07861401 2842.67753043 3006.09328232 2538.14651638
KIDS_335p0_m33p1 3096.71571871 2817.65969684 2817.44342522 3542.09364307 2982.18988168 3526.27155736 3256.68925238 3009.79918375 3206.40020609 3000.15682308
